Sample Date,Observers,Transect Number ,Plot Number,Genus,specific epithet,Common (0/1)
8/16/2016,"Laura, Zihao",21,4,Ampelopsis,brevipedunculata,1
8/16/2016,"Laura, Zihao",21,4,Parthenocissus,quinquefolia,0
8/16/2016,"Laura, Zihao",21,4,Fraxinus,americana,0
8/16/2016,"Laura, Zihao",21,5,Maianthemum,racemosum,0
8/16/2016,"Laura, Zihao",21,5,Maianthemum,canadense,1
8/16/2016,"Laura, Zihao",21,5,Viburnum,dentatum,1
8/16/2016,"Laura, Zihao",21,5,Fraxinus,americana,0
8/16/2016,"Laura, Zihao",21,5,Hedera,helix,0
8/16/2016,"Laura, Zihao",21,5,Liriodendron,tulipifera,0
8/16/2016,"Laura, Zihao",21,6,Maianthemum,racemosum,1
8/16/2016,"Laura, Zihao",21,6,Polygonatum,pubescens,1
8/16/2016,"Laura, Zihao",21,6,Parthenocissus,quinquefolia,0
8/16/2016,"Laura, Zihao",21,6,Ageratina,altissima,0
8/16/2016,"Laura, Zihao",21,6,Maianthemum,canadense,0
8/16/2016,"Laura, Zihao",21,6,Arisaema,triphyllum,0
8/16/2016,"Laura, Zihao",21,6,Kalopanax,septemlobus,0
8/16/2016,"Laura, Zihao",21,6,Ampelopsis,brevipedunculata,0
8/16/2016,"Laura, Zihao",21,6,Morus,alba,0
8/16/2016,"Laura, Zihao, Erica",21,7,Maianthemum,racemosum,1
8/16/2016,"Laura, Zihao, Erica",21,7,Polygonatum,biflorum,1
8/16/2016,"Laura, Zihao, Erica",21,7,Polygonum,virginianum,0
8/16/2016,"Laura, Zihao, Erica",21,7,Danthonia,compressa,0
8/16/2016,"Laura, Zihao, Erica",21,7,Toxicodendron,radicans,0
8/16/2016,"Laura, Zihao, Erica",21,7,Hedera,helix,1
8/16/2016,"Laura, Zihao, Erica",21,7,Lindera,benzoin,0
8/16/2016,"Laura, Zihao, Erica",21,7,Ginkgo,biloba,0
8/16/2016,"Laura, Zihao",21,8,Phytolacca,americana,1
8/16/2016,"Laura, Zihao",21,8,Maianthemum,racemosum,1
8/16/2016,"Laura, Zihao",21,8,Erechtites,hieraciifolius,0
8/16/2016,"Laura, Zihao",21,8,Parthenocissus,quinquefolia,1
8/16/2016,"Laura, Zihao",21,8,Viburnum,dilatatum,1
8/16/2016,"Laura, Zihao",21,8,Rubus,enslenii,0
8/16/2016,"Laura, Zihao",21,8,Acer,rubrum,1
8/16/2016,"Laura, Zihao",21,8,Toxicodendron,radicans,1
8/16/2016,"Laura, Zihao",21,8,Lindera,benzoin,1
8/16/2016,"Laura, Zihao",21,8,Malus,spp.,0
8/16/2016,"Laura, Zihao",21,8,Rosa,multiflora,0
8/16/2016,"Laura, Zihao",21,8,Carya,cordiformis,0
8/16/2016,"Laura, Zihao",21,8,Amelanchier,spp.,0
8/16/2016,"Maria, Zihao",21,9,Carex,spp.,1
8/16/2016,"Maria, Zihao",21,9,Juncus,tenuis,1
8/16/2016,"Maria, Zihao",21,9,Solanum,dulcamara,0
8/16/2016,"Maria, Zihao",21,9,Lonicera,japonica,1
8/16/2016,"Maria, Zihao",21,9,Kalopanax,septemlobus,0
8/16/2016,"Maria, Zihao",21,9,Parthenocissus,quinquefolia,1
8/16/2016,"Maria, Zihao",21,9,Prunus,serotina,
8/17/2016,"Maria, Laura",21,10,Maianthemum,racemosum,1
8/17/2016,"Maria, Laura",21,10,Phytolacca,americana,1
8/17/2016,"Maria, Laura",21,10,Parthenocissus,quinquefolia,1
8/17/2016,"Maria, Laura",21,10,Thuja,spp.,0
8/17/2016,Maria,21,11,Epifagus,virginicus,1
8/17/2016,"Len, Zihao",21,13,Polygonatum,pubescens,0
8/17/2016,"Len, Zihao",21,13,Maianthemum,racemosum,0
8/17/2016,"Len, Zihao",21,13,Eurybia,divaricata,1
8/17/2016,"Len, Zihao",21,13,Prunus,spp.,0
8/17/2016,"Len, Zihao",21,13,Quercus,alba,0
8/17/2016,"Len, Zihao",21,13,Quercus,rubra,0
8/17/2016,"Laura, Jessica",21,14,Eurybia,divaricata,1
8/17/2016,"Laura, Jessica",21,14,Parthenocissus,quinquefolia,0
8/17/2016,"Laura, Jessica",21,14,Carex,pensylvanica,1
8/17/2016,"Laura, Jessica",21,14,Dichanthelium,clandestinum,0
8/17/2016,"Laura, Jessica",21,14,Juniperus,virginiana,0
8/17/2016,"Laura, Jessica",21,14,Prunus,spp.,1
8/17/2016,"Len, Zihao",21,15,Danthonia,compressa,0
8/17/2016,"Len, Zihao",21,15,Dichanthelium,spp.,0
8/17/2016,"Len, Zihao",21,15,Viburnum,dilatatum,0
8/17/2016,"Laura, Maria",21,16,Gaultheria,procumbens,1
8/17/2016,"Laura, Maria",21,16,Smilax,glauca,0
8/17/2016,"Laura, Maria",21,16,Betula,lenta,0
8/17/2016,"Laura, Maria",21,16,Juniperus,spp.,0
8/17/2016,Erica,21,17,Eurybia,divaricata,1
8/17/2016,Erica,21,17,Viola,spp.,0
8/17/2016,Erica,21,17,Artemisia,vulgaris,1
8/17/2016,Erica,21,17,Ageratina,altissima,1
8/17/2016,Erica,21,17,Agrostis,perennans,1
8/17/2016,Erica,21,17,Prunus,serotina,0
8/17/2016,Erica,21,17,Aralia,elata,1
8/17/2016,Erica,21,17,Carya,tomentosa,0
8/17/2016,Erica,21,17,Amelanchier,spp.,0
8/17/2016,Erica,21,17,Betula,lenta,0
8/17/2016,Erica,21,17,Liquidambar,styraciflua,0
8/17/2016,"Len, Zihao",23,1,Phytolacca,americana,1
8/17/2016,"Len, Zihao",23,1,Polygonum,virginianum,1
8/17/2016,"Len, Zihao",23,1,Alliaria,petiolata,1
8/17/2016,"Len, Zihao",23,1,Viola,sororia,1
8/17/2016,"Len, Zihao",23,1,Cercis,canadensis,1
8/17/2016,"Len, Zihao",23,1,Rubus,phoenicolasius,1
8/17/2016,"Len, Zihao",23,1,Ilex,opaca,0
8/17/2016,"Len, Zihao",23,1,Acer,rubrum,0
8/17/2016,"Len, Zihao",23,1,Toxicodendron,radicans,0
8/17/2016,"Len, Zihao",23,1,Morus,alba,0
8/17/2016,"Len, Zihao",23,1,Liriodendron,tulipifera,0
8/17/2016,"Len, Zihao",23,1,Sambucus,canadensis,0
8/17/2016,"Erica, Laura",23,2,Erechtites,hieraciifolius,0
8/17/2016,"Erica, Laura",23,2,Alliaria,petiolata,1
8/17/2016,"Erica, Laura",23,2,Duchesnea,indica,0
8/17/2016,"Erica, Laura",23,2,Solidago,spp.,0
8/17/2016,"Erica, Laura",23,2,Aralia,elata,1
8/17/2016,"Erica, Laura",23,2,Quercus,rubra,0
8/17/2016,"Erica, Laura",23,2,Liriodendron,tulipifera,0
8/17/2016,"Erica, Laura",23,2,Malus,spp.,0
8/18/2016,Erica,23,3,Hosta,latifolia,1
8/18/2016,Erica,23,3,Polygonatum,pubescens,1
8/18/2016,Erica,23,3,Solanum,dulcamara,0
8/18/2016,Erica,23,3,Ageratina,altissima,0
8/18/2016,Erica,23,3,Phellodendron,amurense,0
8/18/2016,Erica,23,3,Aralia,elata,0
8/18/2016,Erica,23,3,Liquidambar,styraciflua,0
8/17/2016,Laura,23,4,Hosta,latifolia,1
8/17/2016,Laura,23,4,Phellodendron,amurense,0
8/17/2016,Laura,23,4,Acer,platanoides,0
8/17/2016,Laura,23,4,Rosa,multiflora,0
8/17/2016,Laura,23,4,Viburnum,dilatatum,0
8/17/2016,Laura,23,4,Fraxinus,pennyslvanica,0
8/17/2016,Laura,23,4,Quercus,rubra,0
8/19/2016,"Erica, Len",23,5,Hedera,helix,0
8/19/2016,"Erica, Len",23,5,Rubus,enslenii,1
8/19/2016,"Erica, Len",23,5,Viburnum,dilatatum,0
8/19/2016,"Erica, Len",23,5,Kalopanax,septemlobus,0
8/19/2016,"Erica, Len",23,5,Parthenocissus,tricuspidata,0
8/19/2016,"Erica, Len",23,5,Liriodendron,tulipifera,0
8/19/2016,"Erica, Len",23,6,Hedera,helix,1
8/19/2016,"Erica, Len",23,6,Viburnum,dilatatum,0
8/19/2016,"Erica, Len",23,6,Parthenocissus,tricuspidata,0
8/19/2016,"Erica, Len",23,6,Prunus,serotina,0
8/19/2016,"Erica, Len",23,6,Parthenocissus,quinquefolia,1
8/19/2016,"Erica, Len",23,7,Phytolacca,americana,0
8/19/2016,"Erica, Len",23,7,Carex,pensylvanica,0
8/19/2016,"Erica, Len",23,7,Viburnum,dentatum,1
8/19/2016,"Erica, Len",23,7,Hedera,helix,0
8/19/2016,"Erica, Len",23,7,Parthenocissus,tricuspidata,1
8/19/2016,"Erica, Len",23,7,Cephalotaxus,harringtonia,1
8/17/2016,Laura,23,8,Polygonatum,pubescens,1
8/17/2016,Laura,23,8,Phytolacca,americana,1
8/17/2016,Laura,23,8,Aralia,elata,0
8/17/2016,Laura,23,8,Liquidambar,styraciflua,0
8/17/2016,Laura,23,8,Toxicodendron,radicans,1
8/17/2016,Laura,23,8,Malus,spp.,0
8/17/2016,Laura,23,8,Quercus,rubra,0
8/19/2016,"Erica, Maria",23,9,Danthonia,compressa,1
8/19/2016,"Erica, Maria",23,9,Liquidambar,styraciflua,1
8/19/2016,"Erica, Maria",23,9,Prunus,spp.,0
8/19/2016,"Erica, Maria",23,9,Quercus,rubra,1
8/19/2016,"Erica, Maria",23,9,Lindera,benzoin,1
8/19/2016,"Erica, Maria",23,9,Parthenocissus,quinquefolia,0
8/19/2016,"Erica, Maria",23,9,Hedera,helix,0
8/19/2016,"Erica, Len",23,10,Polygonatum,pubescens,1
8/19/2016,"Erica, Len",23,10,Danthonia,compressa,0
8/19/2016,"Erica, Len",23,10,Smilax,glauca,0
8/19/2016,"Erica, Len",23,10,Viburnum,acerifolium,0
8/19/2016,"Erica, Len",23,10,Liquidambar,styraciflua,1
8/19/2016,"Erica, Len",23,10,Malus,spp.,0
8/19/2016,"Erica, Len",23,10,Lindera,benzoin,0
8/19/2016,"Erica, Len",23,10,Quercus,rubra,0
8/19/2016,"Erica, Len",23,10,Prunus,spp.,0
8/19/2016,"Erica, Len",23,10,Hedera,helix,0
8/19/2016,"Erica, Len",23,10,Amelanchier,spp.,0
8/19/2016,"Erica, Maria",23,11,Carex,spp.,1
8/19/2016,"Erica, Maria",23,11,Maianthemum,racemosum,0
8/19/2016,"Erica, Maria",23,11,Maianthemum,canadense,1
8/19/2016,"Erica, Maria",23,11,Poaceae,spp.,0
8/19/2016,"Erica, Maria",23,11,Smilax,glauca,1
8/19/2016,"Erica, Maria",23,11,Hedera,helix,0
8/19/2016,"Erica, Maria",23,11,Viburnum,dentatum,0
8/19/2016,"Erica, Maria",23,11,Robinia,pseudoacacia,0
8/19/2016,Erica,23,12,Erechtites,hieraciifolius,1
8/19/2016,Erica,23,12,Phytolacca,americana,0
8/19/2016,Erica,23,12,Chenopodium,album,1
8/19/2016,Erica,23,12,Maianthemum,racemosum,0
8/19/2016,Erica,23,12,Juncus,tenuis,0
8/19/2016,Erica,23,12,Danthonia,compressa,0
8/19/2016,Erica,23,12,Rubus,phoenicolasius,1
8/19/2016,Erica,23,12,Ampelopsis,brevipedunculata,0
8/19/2016,Erica,23,12,Hedera,helix,1
8/19/2016,Erica,23,12,Lonicera,japonica,0
8/19/2016,Erica,23,12,Toxicodendron,radicans,0
8/19/2016,Erica,23,12,Rosa,multiflora,1
8/19/2016,Erica,23,12,Liquidambar,styraciflua,1
8/19/2016,Erica,23,12,Viburnum,dilatatum,0
8/19/2016,Erica,23,12,Celastrus,orbiculatus,1
8/19/2016,Erica,23,12,Smilax,glauca,0
8/19/2016,Erica,23,13,Polygonatum,pubescens,1
8/19/2016,Erica,23,13,Ageratina,altissima,1
8/19/2016,Erica,23,13,Maianthemum,racemosum,
8/19/2016,Erica,23,13,Poaceae,spp.,0
8/19/2016,Erica,23,13,Agrostis,perennans,1
8/19/2016,Erica,23,13,Danthonia,compressa,0
8/19/2016,Erica,23,13,Reynoutria,x bohemica,0
8/19/2016,Erica,23,13,Oxalis,spp.,0
8/19/2016,Erica,23,13,Lactuca,spp.,0
8/19/2016,Erica,23,13,Dichanthelium,clandestinum,1
8/19/2016,Erica,23,13,Quercus,rubra,1
8/19/2016,Erica,23,13,Acer,rubrum,0
8/19/2016,Erica,23,13,Viburnum,setigerum,0
8/19/2016,Erica,23,13,Viburnum,dentatum,0
8/19/2016,Erica,23,13,Rubus,phoenicolasius,1
8/19/2016,Erica,23,13,Euonymus,alatus,0
8/19/2016,Erica,23,13,Celastrus,orbiculatus,0
8/19/2016,Erica,23,13,Viburnum,prunifolium,0
8/19/2016,Erica,23,13,Toxicodendron,radicans,0
8/19/2016,Erica,23,13,Acer,pseudoplatanus,0
8/19/2016,Erica,23,13,Paulownia,tomentosa,0
8/19/2016,"Erica, Jessica, Zihao",25,1,Alliaria,petiolata,1
8/19/2016,"Erica, Jessica, Zihao",25,1,Ageratina,altissima,1
8/19/2016,"Erica, Jessica, Zihao",25,1,Phytolacca,americana,1
8/19/2016,"Erica, Jessica, Zihao",25,1,Boehmeria,cylindrica,1
8/19/2016,"Erica, Jessica, Zihao",25,1,Solidago,spp.,1
8/19/2016,"Erica, Jessica, Zihao",25,1,Athyrium,filix-femina,0
8/19/2016,"Erica, Jessica, Zihao",25,1,Phellodendron,amurense,0
8/19/2016,"Erica, Jessica, Zihao",25,1,Cercis,canadensis,0
8/19/2016,"Erica, Jessica, Zihao",25,1,Celastrus,orbiculatus,1
8/19/2016,"Erica, Jessica, Zihao",25,1,Aralia,elata,0
8/19/2016,"Erica, Jessica, Zihao",25,1,Parthenocissus,quinquefolia,0
8/19/2016,"Erica, Jessica, Zihao",25,1,Rubus,allegheniensis,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Athyrium,filix-femina,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Iris,versicolor,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Aralia,nudicaulis,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Boehmeria,cylindrica,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Persicaria,longiseta,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Bidens,spp,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Peltandra,virginica,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Epilobium,spp.,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Geranium,maculatum,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Artemisia,vulgaris,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Viburnum,prunifolium,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Clethra,alnifolia,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Morus,alba,0
8/19/2016,"Erica, Jessica, Zihao",25,2,Fraxinus,americana,1
8/19/2016,"Erica, Jessica, Zihao",25,2,Sambucus,canadensis,0
8/22/2016,"Zihao, Jessica",25,3,Aralia,racemosa,1
8/22/2016,"Zihao, Jessica",25,3,Carex,virescens,1
8/22/2016,"Zihao, Jessica",25,3,Aralia,nudicaulis,1
8/22/2016,"Zihao, Jessica",25,3,Solidago,canadensis,0
8/22/2016,"Zihao, Jessica",25,3,Dryopteris,marginalis,1
8/22/2016,"Zihao, Jessica",25,3,Maianthemum,racemosum,0
8/22/2016,"Zihao, Jessica",25,3,Eurybia,divaricata,1
8/22/2016,"Zihao, Jessica",25,3,Verbesina,alternifolia,0
8/22/2016,"Zihao, Jessica",25,3,Carex,spp.,0
8/22/2016,"Zihao, Jessica",25,3,Liriodendron,tulipifera,0
8/22/2016,"Zihao, Jessica",25,3,Hamamelis,virginiana,0
8/22/2016,"Zihao, Jessica",25,3,Fagus,grandifolia,0
8/22/2016,"Zihao, Jessica",25,3,Fraxinus,americana,0
8/22/2016,"Zihao, Jessica",25,3,Hedera,helix,0
8/22/2016,"Zihao, Jessica",25,3,Nyssa,sylvatica,0
8/22/2016,"Zihao, Jessica",25,4,Phytolacca,americana,0
8/22/2016,"Zihao, Jessica",25,4,Lactuca,serriola,0
8/22/2016,"Zihao, Jessica",25,4,Maianthemum,racemosum,1
8/22/2016,"Zihao, Jessica",25,4,Eupatorium,perfoliatum,0
8/22/2016,"Zihao, Jessica",25,4,Aralia,racemosa,1
8/22/2016,"Zihao, Jessica",25,4,Polygonatum,pubescens,1
8/22/2016,"Zihao, Jessica",25,4,Toxicodendron,radicans,0
8/22/2016,"Zihao, Jessica",25,4,Solanum,dulcamara,0
8/22/2016,"Zihao, Jessica",25,4,Viburnum,prunifolium,1
8/22/2016,"Zihao, Jessica",25,4,Acer,saccharum,0
8/22/2016,"Zihao, Jessica",25,4,Betula,lenta,0
8/22/2016,"Zihao, Jessica",25,4,Hedera,helix,0
8/22/2016,"Zihao, Jessica",25,4,Viburnum,dentatum,0
8/22/2016,"Zihao, Jessica",25,4,Prunus,spp.,0
8/22/2016,"Zihao, Jessica",25,4,Malus,spp.,0
8/22/2016,"Jessica, Zihao",25,5,Luzula,multiflora,0
8/22/2016,"Jessica, Zihao",25,5,Juncus,tenuis,0
8/22/2016,"Jessica, Zihao",25,5,Melilotus,alba,1
8/22/2016,"Jessica, Zihao",25,5,Carex,platyphylla,0
8/22/2016,"Jessica, Zihao",25,5,Erechtites,hieraciifolius,0
8/22/2016,"Jessica, Zihao",25,5,Reynoutria,japonica,0
8/22/2016,"Jessica, Zihao",25,5,Cornus,florida,1
8/22/2016,"Jessica, Zihao",25,5,Chionanthus,virginicus,0
8/22/2016,"Jessica, Zihao",25,5,Quercus,rubra,0
8/22/2016,"Jessica, Zihao",25,5,Viburnum,prunifolium,0
8/22/2016,"Jessica, Zihao",25,5,Parthenocissus,quinquefolia,0
8/22/2016,"Jessica, Zihao",25,5,Malus,spp.,0
8/22/2016,"Jessica, Zihao",25,5,Betula,lenta,0
8/22/2016,"Jessica, Zihao",25,6,Carex,radiata,1
8/22/2016,"Jessica, Zihao",25,6,Polygonatum,pubescens,0
8/22/2016,"Jessica, Zihao",25,6,Fraxinus,americana,0
8/22/2016,"Jessica, Zihao",25,6,Liriodendron,tulipifera,1
8/22/2016,"Jessica, Zihao",25,6,Quercus,rubra,0
8/22/2016,"Jessica, Zihao",25,6,Cornus,florida,1
8/22/2016,"Jessica, Zihao",25,6,Quercus,velutina,0
8/22/2016,"Jessica, Zihao",25,6,Rhododendron,minus,0
8/22/2016,"Jessica, Zihao",25,6,Prunus,spp.,0
8/22/2016,"Jessica, Zihao",25,6,Ilex,opaca,0
8/22/2016,"Jessica, Zihao",25,6,Aralia,elata,0
8/22/2016,"Jessica, Zihao",25,6,Hedera,helix,1
8/22/2016,Jessica,25,7,Eurybia,divaricata,1
8/22/2016,Jessica,25,7,Luzula,multiflora,0
8/22/2016,Jessica,25,7,Danthonia,compressa,0
8/22/2016,Jessica,25,7,Prunus,spp.,0
8/22/2016,Jessica,25,7,Rhododendron,maximum,1
8/22/2016,Jessica,25,7,Rhododendron,viscosum,0
8/22/2016,Jessica,25,7,Rubus,hispidus,
8/22/2016,Jessica,25,7,Celastrus,orbiculatus,1
8/22/2016,Jessica,25,8,Dichanthelium,clandestinum,1
8/22/2016,Jessica,25,8,Carex,pensylvanica,1
8/22/2016,Jessica,25,8,Rudbeckia,lacinata,1
8/22/2016,Jessica,25,8,Juncus,tenuis,1
8/22/2016,Jessica,25,8,Carex,plantaginea,0
8/22/2016,Jessica,25,8,Solidago,spp.,0
8/22/2016,Jessica,25,8,Plantago,major,0
8/22/2016,Jessica,25,8,Trifolium,spp.,0
8/22/2016,Jessica,25,8,Hedera,helix,1
8/22/2016,Jessica,25,8,Rubus,phoenicolasius,0
8/22/2016,Jessica,25,8,Ilex,crenata,0
8/22/2016,Jessica,25,8,Ulmus,americana,0
8/22/2016,Jessica,25,8,Corylus,americana,1
8/22/2016,Jessica,25,8,Ampelopsis,brevipedunculata,0
8/22/2016,Jessica,25,8,Carex,grayi,1
8/22/2016,Jessica,25,8,Juncus,tenuis,1
8/22/2016,Jessica,25,8,Clethra,alnifolia,1
8/22/2016,Jessica,25,8,Artemisia,vulgaris,0
8/22/2016,Jessica,25,8,Hibiscus,moscheutos,0
8/22/2016,Jessica,25,8,Cephalotaxus,harringtonia,0
8/22/2016,"Laura, Zihao",27,1,Rubus,enslenii,1
8/22/2016,"Laura, Zihao",27,1,Viburnum,dilatatum,0
8/23/2016,"Erica, Zihao",27,2,Erechtites,hieraciifolius,0
8/23/2016,"Erica, Zihao",27,2,Solanum,nigrum,0
8/23/2016,"Erica, Zihao",27,2,Maianthemum,racemosum,0
8/23/2016,"Erica, Zihao",27,2,Agrostis,perennans,0
8/23/2016,"Erica, Zihao",27,2,Dichanthelium,spp.,0
8/23/2016,"Erica, Zihao",27,2,Juncus,tenuis,0
8/23/2016,"Erica, Zihao",27,2,Liquidambar,styraciflua,1
8/23/2016,"Erica, Zihao",27,2,Lonicera,maackii,0
8/23/2016,"Erica, Zihao",27,2,Carya,tomentosa,0
8/23/2016,"Erica, Zihao",27,2,Amelanchier,spp.,0
8/23/2016,"Erica, Zihao",27,2,Hedera,helix,1
8/23/2016,"Erica, Zihao",27,2,Fagus,grandifolia,0
8/23/2016,"Erica, Zihao",27,3,Maianthemum,racemosum,1
8/23/2016,"Erica, Zihao",27,3,Agrostis,perennans,1
8/23/2016,"Erica, Zihao",27,3,Euthamia,graminifolia,0
8/23/2016,"Erica, Zihao",27,3,Polygonatum,pubescens,1
8/23/2016,"Erica, Zihao",27,3,Ulmus,parvifolia,0
8/23/2016,"Erica, Zihao",27,3,Nyssa,sylvatica,0
8/23/2016,"Erica, Zihao",27,3,Euonymus,alatus,0
8/23/2016,"Erica, Zihao",27,3,Vaccinium,angustifolium,1
8/23/2016,"Erica, Zihao",27,3,Ilex,opaca,0
8/23/2016,"Erica, Zihao",27,3,Viburnum,setigerum,0
8/23/2016,"Erica, Zihao",27,3,Viburnum,acerifolium,0
8/23/2016,"Erica, Zihao",27,3,Toxicodendron,radicans,0
8/23/2016,"Erica, Zihao",27,3,Phytolacca,americana,0
8/23/2016,"Erica, Zihao",27,3,Prunus,spp.,0
8/23/2016,"Erica, Zihao",27,4,Solidago,caesia,1
8/23/2016,"Erica, Zihao",27,4,Juncus,tenuis,0
8/23/2016,"Erica, Zihao",27,4,Carex,debilis,0
8/23/2016,"Erica, Zihao",27,4,Reynoutria,x bohemica,1
8/23/2016,"Erica, Zihao",27,4,Polygonatum,pubescens,1
8/23/2016,"Erica, Zihao",27,4,Dichanthelium,spp.,0
8/23/2016,"Erica, Zihao",27,4,Lactuca,canadensis,0
8/23/2016,"Erica, Zihao",27,4,Agrostis,spp.,1
8/23/2016,"Erica, Zihao",27,4,Viburnum,acerifolium,1
8/23/2016,"Erica, Zihao",27,4,Prunus,spp.,0
8/23/2016,"Erica, Zihao",27,4,Quercus,alba,0
8/23/2016,"Erica, Zihao",27,4,Parthenocissus,quinquefolia,0
8/23/2016,"Erica, Zihao",27,4,Parthenocissus,tricuspidata,1
8/23/2016,"Erica, Zihao",27,4,Fraxinus,americana,0
8/23/2016,"Erica, Zihao",27,4,Vaccinium,angustifolium,1
8/23/2016,"Erica, Zihao",27,4,Amelanchier,spp.,0
8/23/2016,"Erica, Zihao",27,4,Viburnum,dilatatum,0
8/23/2016,"Erica, Zihao",27,5,Solidago,odora,1
8/23/2016,"Erica, Zihao",27,5,Artemisia,vulgaris,0
8/23/2016,"Erica, Zihao",27,5,Commelina,communis,0
8/23/2016,"Erica, Zihao",27,5,Lactuca,canadensis,1
8/23/2016,"Erica, Zihao",27,5,Viburnum,setigerum,0
8/23/2016,"Erica, Zihao",27,5,Liriodendron,tulipifera,0
8/23/2016,"Erica, Zihao",27,5,Viburnum,acerifolium,1
8/23/2016,"Erica, Zihao",27,5,Carya,tomentosa,1
8/23/2016,"Erica, Zihao",27,5,Cornus,florida,1
8/23/2016,"Erica, Zihao",27,5,Prunus,spp.,0
8/23/2016,"Erica, Zihao",27,5,Amelanchier,spp.,1
8/23/2016,"Erica, Zihao",27,5,Toxicodendron,radicans,1
8/23/2016,"Erica, Zihao",27,5,Rubus,phoenicolasius,0
8/23/2016,"Erica, Zihao",27,5,Hedera,helix,0
8/23/2016,"Erica, Zihao",27,6,Maianthemum,racemosum,1
8/23/2016,"Erica, Zihao",27,6,Ageratina,altissima,1
8/23/2016,"Erica, Zihao",27,6,Oxalis,stricta,1
8/23/2016,"Erica, Zihao",27,6,Commelina,communis,0
8/23/2016,"Erica, Zihao",27,6,Apiaceae,spp.,1
8/23/2016,"Erica, Zihao",27,6,Setaria,viridis,0
8/23/2016,"Erica, Zihao",27,6,Carex,pensylvanica,1
8/23/2016,"Erica, Zihao",27,6,Juncus,tenuis,0
8/23/2016,"Erica, Zihao",27,6,Verbesina,alternifolia,1
8/23/2016,"Erica, Zihao",27,6,Geranium,maculatum,0
8/23/2016,"Erica, Zihao",27,6,Ilex,opaca,0
8/23/2016,"Erica, Zihao",27,6,Acer,rubrum,1
8/23/2016,"Erica, Zihao",27,6,Malus,spp.,0
8/23/2016,"Erica, Zihao",27,6,Quercus,velutina,1
8/23/2016,"Erica, Zihao",27,6,Cephalotaxus,harringtonia,0
8/23/2016,"Erica, Zihao",27,6,Rubus,phoenicolasius,1
8/23/2016,"Erica, Zihao",27,6,Sassafras,albidum,0
8/23/2016,"Erica, Zihao",27,6,Kalmia,latifolia,1
8/23/2016,"Erica, Zihao",27,6,Amelanchier,spp.,0
8/23/2016,"Erica, Zihao",27,6,Viburnum,dilatatum,0
8/23/2016,"Erica, Zihao",27,6,Carya,cordiformis,0
8/23/2016,"Erica, Zihao",27,6,Liquidambar,styraciflua,1
8/23/2016,"Erica, Zihao",27,6,Lonicera,japonica,1
